date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:21:11	5537/5537	---M-Z	200	added ('OK')	application/javascript	etag:%22659946f7-88b%22	https://cdnjs.cloudflare.com/ajax/libs/toastr.js/latest/toastr.min.js	C:/My%20Web%20Sites/event/cdnjs.cloudflare.com/ajax/libs/toastr.js/latest/toastr.min.js	(from https://www.universe.com/pricing)
08:21:12	93100/93100	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	C:/My%20Web%20Sites/event/ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	(from https://www.universe.com/pricing)
08:21:12	66604/66604	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fcb-1042c%22	https://cdnjs.cloudflare.com/ajax/libs/select2/4.0.4/js/select2.min.js	C:/My%20Web%20Sites/event/cdnjs.cloudflare.com/ajax/libs/select2/4.0.4/js/select2.min.js	(from https://www.universe.com/pricing)
08:21:13	181066/181066	---M--	200	added ('OK')	text/javascript	etag:%226e7966a6753917c89da0a237eba1062b%22	https://www.universe.com/assets/app/static-ec11af5baba9ab4d4098f7847b97a984a4c9b4029491c95389608eeafa5d98bf.js	C:/My%20Web%20Sites/event/www.universe.com/assets/app/static-ec11af5baba9ab4d4098f7847b97a984a4c9b4029491c95389608eeafa5d98bf.js	(from https://www.universe.com/pricing)
08:21:14	1017/1017	---MC-	200	added ('OK')	text/javascript	date:Mon,%2014%20Jul%202025%2007:21:14%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/event/www.google.com/recaptcha/api.js	(from https://www.universe.com/partner-with-us)
08:21:15	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:16%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets	(from https://www.universe.com/partner-with-us)
08:21:16	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:17%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/partner-with-us)
08:21:16	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:17%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/partner-with-us)
08:21:16	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.114.delayed	(from https://www.universe.com/partner-with-us)
08:21:16	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.115.delayed	(from https://www.universe.com/partner-with-us)
08:21:17	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:18%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets	(from https://www.universe.com/features-convert)
08:21:17	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:18%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/features-convert)
08:21:17	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:18%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/features-convert)
08:21:17	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.119.delayed	(from https://www.universe.com/features-convert)
08:21:17	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.11a.delayed	(from https://www.universe.com/features-convert)
08:21:18	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:19%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets	(from https://www.universe.com/features-create)
08:21:18	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:19%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/features-create)
08:21:19	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:19%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/features-create)
08:21:19	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.11e.delayed	(from https://www.universe.com/features-create)
08:21:19	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.11f.delayed	(from https://www.universe.com/features-create)
08:21:19	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:20%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets	(from https://www.universe.com/features-promote)
08:21:20	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:20%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/features-promote)
08:21:20	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:21%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/features-promote)
08:21:20	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.123.delayed	(from https://www.universe.com/features-promote)
08:21:20	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.124.delayed	(from https://www.universe.com/features-promote)
08:21:21	1586304/1586304	---M--	200	added ('OK')	image/png	etag:%22c66763894ab7c372c4320a1c1714f525%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/677c5086ede7b98f6681ba64_promote%20one%20phone.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/677c5086ede7b98f6681ba64_promote%20one%20phone.png	(from https://www.universe.com/features-promote)
08:21:21	285553/285553	---M--	200	added ('OK')	image/png	etag:%2243efbe1ee6540fce48ed938e053d7506%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6751f8fdc3fe01ba2a46ecea_promote%20replacement%20asset-min%20(1)%20(1)%20(1).png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6751f8fdc3fe01ba2a46ecea_promote%20replacement%20asset-min%20(1)%20(1)%20(1).png	(from https://www.universe.com/features-promote)
08:21:22	1330/1330	---M--	200	added ('OK')	image/png	etag:%229723bf377b014725210f40ff8c77592a%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65afff281a6aab36d008da8e_64628d0a55b289f26f936798_icon-google-chart.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65afff281a6aab36d008da8e_64628d0a55b289f26f936798_icon-google-chart.png	(from https://www.universe.com/features-promote)
08:21:22	4121/4121	---M--	200	added ('OK')	image/png	etag:%227f0e5daf34b62026d757235380ea39cb%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65afff044a7298e9c98da118_649213642b3a7b8c513d7504_facebookpixel.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65afff044a7298e9c98da118_649213642b3a7b8c513d7504_facebookpixel.png	(from https://www.universe.com/features-promote)
08:21:22	7986/7986	---M--	200	added ('OK')	image/png	etag:%223980df19fadc90a17f225bed6fd435ee%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65afff03d74f939325af27df_649213aa0981ada483f6b0e3_tradeable.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65afff03d74f939325af27df_649213aa0981ada483f6b0e3_tradeable.png	(from https://www.universe.com/features-promote)
08:21:23	8004/8004	---M--	200	added ('OK')	image/png	etag:%22b4a6a8b135dee0b1feb28e3c7566b18b%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65afff03901918b927587de7_64628d0a55b289f26f9367ea_audience%20republic.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65afff03901918b927587de7_64628d0a55b289f26f9367ea_audience%20republic.png	(from https://www.universe.com/features-promote)
08:21:23	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:24%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets	(from https://www.universe.com/about)
08:21:24	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:25%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/about)
08:21:24	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:25%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/about)
08:21:24	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.12e.delayed	(from https://www.universe.com/about)
08:21:24	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.12f.delayed	(from https://www.universe.com/about)
08:21:24	283632/283632	---M--	200	added ('OK')	image/jpeg	etag:%22f3232f8ae509b019da5950fbfa5e8b1a%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b260a38002b700c5700f63_64628d0a55b289f26f9366f1_group_couches.jpg	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b260a38002b700c5700f63_64628d0a55b289f26f9366f1_group_couches.jpg	(from https://www.universe.com/about)
08:21:25	291056/291056	---M--	200	added ('OK')	image/png	etag:%226296c14333938a7e52c35f9f6b1685f8%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2616f8002b700c570e2d7_64628d0a55b289f26f936712_team-retreat.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2616f8002b700c570e2d7_64628d0a55b289f26f936712_team-retreat.png	(from https://www.universe.com/about)
08:21:25	382157/382157	---M--	200	added ('OK')	image/png	etag:%222fbb1c5ee8c1166b4e584bc524e1723d%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2616f07cbf8821c816faa_64628d0a55b289f26f93670a_adam-north%3D.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2616f07cbf8821c816faa_64628d0a55b289f26f93670a_adam-north=.png	(from https://www.universe.com/about)
08:21:26	417775/417775	---M--	200	added ('OK')	image/png	etag:%228bf9586abb377731b093405f80f88a41%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2620688f31640fa77baa8_64628d0a55b289f26f93670e_team-on-patio-alt.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2620688f31640fa77baa8_64628d0a55b289f26f93670e_team-on-patio-alt.png	(from https://www.universe.com/about)
08:21:26	29348/29348	---M--	200	added ('OK')	image/png	etag:%22e380d60507450c34007bcf8fe3d0541c%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b265466da905b2bf5dec6c_6495d48cc79b7e4ca44213b5_B.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b265466da905b2bf5dec6c_6495d48cc79b7e4ca44213b5_B.png	(from https://www.universe.com/about)
08:21:26	462518/462518	---M--	200	added ('OK')	image/png	etag:%22affb647b96fb9bd22c52cc1c3129aeca%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2620534f968e279c4b06e_64628d0a55b289f26f93670f_team-on-patio.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2620534f968e279c4b06e_64628d0a55b289f26f93670f_team-on-patio.png	(from https://www.universe.com/about)
08:21:26	48564/48564	---M--	200	added ('OK')	image/jpeg	etag:%22bb2e4d101e745076f21b5f3e759bf1b1%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b266b1791b9671dca88004_64628d0a55b289f26f9366fc_mark-marissa.jpeg	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b266b1791b9671dca88004_64628d0a55b289f26f9366fc_mark-marissa.jpg	(from https://www.universe.com/about)
08:21:26	2398787/2398787	---M--	200	added ('OK')	image/png	etag:%224bf3691cd0473e8c1f3ef9d00df72627%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/663113785aed23befab689bf_6495cf2dc79b7e4ca43b4c04_Placeholder%20Photo.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/663113785aed23befab689bf_6495cf2dc79b7e4ca43b4c04_Placeholder%20Photo.png	(from https://www.universe.com/about)
08:21:26	9142/9142	---M--	200	added ('OK')	image/png	etag:%22943ebfa3d73932a816940f8d991d01d9%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676aa828dcae46a38f10_64628d0a55b289f26f9366ff_make-it-gr.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676aa828dcae46a38f10_64628d0a55b289f26f9366ff_make-it-gr.png	(from https://www.universe.com/about)
08:21:27	7880/7880	---M--	200	added ('OK')	image/png	etag:%22f512b98015df7defcd1fe75153ee38e8%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676adbfc2fd9bed20d3c_64628d0a55b289f26f9366fd_take-.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676adbfc2fd9bed20d3c_64628d0a55b289f26f9366fd_take-.png	(from https://www.universe.com/about)
08:21:27	6140/6140	---M--	200	added ('OK')	image/png	etag:%22e931e7df9954514bcf9683205e2e68e0%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676ad1914710cff340ef_64628d0a55b289f26f936708_make-it-happen.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676ad1914710cff340ef_64628d0a55b289f26f936708_make-it-happen.png	(from https://www.universe.com/about)
08:21:27	10991/10991	---M--	200	added ('OK')	image/png	etag:%22d5894d1d28f834b632ed5bfcdb0926ad%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676bc4640ddce6b0e0e8_64628d0a55b289f26f936703_grow-every-day.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676bc4640ddce6b0e0e8_64628d0a55b289f26f936703_grow-every-day.png	(from https://www.universe.com/about)
08:21:28	9705/9705	---M--	200	added ('OK')	image/png	etag:%2209ac6b06ce38376181b9f6feb6beec12%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676a2fd03ce5743442de_64628d0a55b289f26f9366f5_better-together-.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676a2fd03ce5743442de_64628d0a55b289f26f9366f5_better-together-.png	(from https://www.universe.com/about)
08:21:28	7506/7506	---M--	200	added ('OK')	image/png	etag:%225259042b5e3708d0be7110fb3d87aad6%22	https://cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676a52d89d91504cfb56_64628d0a55b289f26f9366fe_have-empathy.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/655b54d157a7cfacc769106a/65b2676a52d89d91504cfb56_64628d0a55b289f26f9366fe_have-empathy.png	(from https://www.universe.com/about)
08:21:29	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:30%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets	(from https://www.universe.com/careers)
08:21:29	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:30%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/careers)
08:21:29	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:30%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/careers)
08:21:29	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.141.delayed	(from https://www.universe.com/careers)
08:21:29	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.142.delayed	(from https://www.universe.com/careers)
08:21:31	2025107/2025107	---M--	200	added ('OK')	image/png	etag:%2205f0401a8e797387c726ea37b3fc5b99%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/663113c237dd90cf37585196_6495f3f426d1419db50cab8a_Placeholder%20Image2.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/663113c237dd90cf37585196_6495f3f426d1419db50cab8a_Placeholder%20Image2.png	(from https://www.universe.com/careers)
08:21:31	2292937/2292937	---M--	200	added ('OK')	image/png	etag:%22fa3834e79b095fdce82493275fcb754a%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/663113c337dd90cf375851c4_64628d0a55b289f26f9366d1_universe-office.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/663113c337dd90cf375851c4_64628d0a55b289f26f9366d1_universe-office.png	(from https://www.universe.com/careers)
08:21:31	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:32%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets	(from https://www.universe.com/terms)
08:21:31	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:32%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/terms)
08:21:32	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:33%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/terms)
08:21:32	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.148.delayed	(from https://www.universe.com/terms)
08:21:32	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.149.delayed	(from https://www.universe.com/terms)
08:21:32	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.14a.delayed	(from https://www.universe.com/terms)
08:21:32	0/0	---M--	301	error ('https://support.universe.com/hc/en-us/requests/new')	text/html	date:Mon,%2014%20Jul%202025%2007:21:33%20GMT	https://www.universe.com/contact-support	C:/My%20Web%20Sites/event/www.universe.com/contact-support	(from https://www.universe.com/terms)
08:21:32	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.14c.delayed	(from https://www.universe.com/terms)
08:21:33	0/0	---M--	301	error ('https://support.universe.com/hc/en-us/requests/new')	text/html	date:Mon,%2014%20Jul%202025%2007:21:34%20GMT	https://www.universe.com/contact-support	C:/My%20Web%20Sites/event/www.universe.com/contact-support.14d.delayed	(from https://www.universe.com/terms)
08:21:33	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.14e.delayed	(from https://www.universe.com/terms)
08:21:33	0/-1	---M--	301	error ('')			https://www.universe.com/contact-support	C:/My%20Web%20Sites/event/www.universe.com/contact-support.14f.delayed	(from https://www.universe.com/terms)
08:21:33	0/-1	---M--	301	error ('')			https://www.universe.com/contact-support	C:/My%20Web%20Sites/event/www.universe.com/contact-support.150.delayed	(from https://www.universe.com/terms)
08:21:34	10916/10916	---MCZ	200	added ('OK')	text/javascript	etag:W/%221cd7c95568b2328f7c01197e50d720b1%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/js/universe-static.a24a5ed3.03779d30816603a0.js	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/js/universe-static.a24a5ed3.03779d30816603a0.js	(from https://www.universe.com/terms)
08:21:34	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:35%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets.152.delayed	(from https://www.universe.com/terms-of-use)
08:21:35	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:36%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/terms-of-use)
08:21:35	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:36%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/terms-of-use)
08:21:35	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.155.delayed	(from https://www.universe.com/terms-of-use)
08:21:35	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.156.delayed	(from https://www.universe.com/terms-of-use)
08:21:35	0/-1	---M--	301	error ('')			https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets.157.delayed	(from https://www.universe.com/privacy)
08:21:35	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:36%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/privacy)
08:21:36	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:37%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/privacy)
08:21:36	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.15a.delayed	(from https://www.universe.com/privacy)
08:21:36	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.15b.delayed	(from https://www.universe.com/privacy)
08:21:36	0/-1	---M--	301	error ('')			https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets.15c.delayed	(from https://www.universe.com/cookies)
08:21:36	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:37%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/cookies)
08:21:37	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:21:37%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/cookies)
08:21:37	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.15f.delayed	(from https://www.universe.com/cookies)
08:21:37	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.160.delayed	(from https://www.universe.com/cookies)
08:21:37	613/613	---MC-	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2020:29:38%20GMT	https://www.universe.com/multiverse/assets/select2-2ca61b76e22053571dd8611e5aac4900.png	C:/My%20Web%20Sites/event/www.universe.com/multiverse/assets/select2-2ca61b76e22053571dd8611e5aac4900.png	(from https://www.universe.com/multiverse/assets/vendor-0bfc93c1b0e23eba333d2f2ecda96177.css)
08:21:38	1849/1849	---MC-	200	added ('OK')	image/gif	date:Thu,%2010%20Jul%202025%2020:29:38%20GMT	https://www.universe.com/multiverse/assets/select2-spinner-7b9776076d5fceef4993b55c9383dedd.gif	C:/My%20Web%20Sites/event/www.universe.com/multiverse/assets/select2-spinner-7b9776076d5fceef4993b55c9383dedd.gif	(from https://www.universe.com/multiverse/assets/vendor-0bfc93c1b0e23eba333d2f2ecda96177.css)
08:21:39	845/845	---MC-	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2020:29:38%20GMT	https://www.universe.com/multiverse/assets/select2x2-49e3f006018662f60f1db2aec0b2cca9.png	C:/My%20Web%20Sites/event/www.universe.com/multiverse/assets/select2x2-49e3f006018662f60f1db2aec0b2cca9.png	(from https://www.universe.com/multiverse/assets/vendor-0bfc93c1b0e23eba333d2f2ecda96177.css)
08:21:39	298/298	---M--	403	error ('Forbidden')	application/xml	date:Mon,%2014%20Jul%202025%2007:21:40%20GMT	https://www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/event/www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regular.eot	(from https://www.universe.com/multiverse/assets/multiverse-c4b9354e1b21ebff4b0a706e17cfe03e.css)
08:21:40	436662/436662	---MCZ	200	added ('OK')	text/html	etag:%229c7424c6ac75aa0a20461d35b8940d7e%22	https://www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/event/www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regulard41d.html	(from https://www.universe.com/multiverse/assets/multiverse-c4b9354e1b21ebff4b0a706e17cfe03e.css)
08:21:40	436662/436662	---MCZ	200	added ('OK')	text/html	etag:%229c7424c6ac75aa0a20461d35b8940d7e%22	https://www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/event/www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regular.html	(from https://www.universe.com/multiverse/assets/multiverse-c4b9354e1b21ebff4b0a706e17cfe03e.css)
08:21:40	298/298	---M--	403	error ('Forbidden')	application/xml	date:Mon,%2014%20Jul%202025%2007:21:41%20GMT	https://www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/event/www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regular.167.delayed	(from https://www.universe.com/multiverse/assets/multiverse-c4b9354e1b21ebff4b0a706e17cfe03e.css)
08:21:41	298/298	---M--	403	error ('Forbidden')	application/xml	date:Mon,%2014%20Jul%202025%2007:21:42%20GMT	https://www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/event/www.universe.com/multiverse/fonts/bootstrap/glyphicons-halflings-regular.ttf	(from https://www.universe.com/multiverse/assets/multiverse-c4b9354e1b21ebff4b0a706e17cfe03e.css)
